latitude_for_ae,longitude_for_ae,coordinate_ae_zone_raw,coordinate_ae_zone,ae_zone_final,ae_zone_assignment_method,ae_zone_in_target_scope,ae_zone_assignment_note
28.15100101998486,83.69993939589448,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.283333,87.283333,Mountains,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.283333,87.283333,Mountains,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.283333,87.283333,Mountains,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.283333,87.283333,Mountains,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.283333,87.283333,Mountains,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.283333,87.283333,Mountains,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.283333,87.283333,Mountains,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.283333,87.283333,Mountains,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.283333,87.283333,Mountains,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.283333,87.283333,Mountains,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.283333,87.283333,Mountains,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.283333,87.283333,Mountains,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.283333,87.283333,Mountains,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.283333,87.283333,Mountains,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.283333,87.283333,Mountains,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.166667,84.333333,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.166667,84.333333,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.166667,84.333333,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.166667,84.333333,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.166667,84.333333,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.166667,84.333333,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.166667,84.333333,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.00042990997298,84.29076306375313,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.00042990997298,84.29076306375313,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.00042990997298,84.29076306375313,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.00042990997298,84.29076306375313,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.00042990997298,84.29076306375313,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.00042990997298,84.29076306375313,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.00042990997298,84.29076306375313,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.00042990997298,84.29076306375313,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.867031769485173,83.53126915536902,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.867031769485173,83.53126915536902,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.867031769485173,83.53126915536902,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.867031769485173,83.53126915536902,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.867031769485173,83.53126915536902,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.867031769485173,83.53126915536902,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.867031769485173,83.53126915536902,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.867031769485173,83.53126915536902,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.84627,81.72429,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.84627,81.72429,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.84627,81.72429,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.84627,81.72429,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.84627,81.72429,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.84627,81.72429,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.84627,81.72429,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.84627,81.72429,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.87,83.54,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.87,83.54,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.87,83.54,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.87,83.54,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.87,83.54,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.87,83.54,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.87,83.54,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.87,83.54,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.87,83.54,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.87,83.54,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.87,83.54,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
